Date,Close,Open,High,Low,Volume,Change %
2023-01-19,7062.01,7049.8,7083.87,7043.9,194100.0,-0.46%
2023-01-20,7056.62,7056.43,7063.5,7035.65,117080.0,-0.08%
2023-01-23,7069.68,7051.46,7069.68,7003.42,97920.0,0.19%
2023-01-24,7041.5,7065.6,7137.62,7039.05,252730.0,-0.40%
2023-01-25,7081.36,7072.49,7085.54,7047.73,138910.0,0.57%
2023-01-26,7042.7,7088.14,7101.84,7042.7,128440.0,-0.55%
2023-01-27,7052.16,7062.63,7080.4,7043.6,112260.0,0.13%
2023-01-30,6970.97,7048.76,7053.72,6929.18,302530.0,-1.15%
2023-01-31,6793.25,6935.67,6935.67,6740.19,240870.0,-2.55%
2023-02-01,7035.76,6814.52,7035.76,6813.77,249660.0,3.57%
2023-02-02,6986.19,7027.92,7028.37,6959.78,257700.0,-0.70%
2023-02-03,7027.38,7012.87,7027.38,6901.22,875080.0,0.59%
2023-02-06,6936.61,6997.46,6997.46,6892.0,252320.0,-1.29%
2023-02-07,6881.26,6919.01,6931.79,6881.26,107880.0,-0.80%
2023-02-08,6923.08,6885.27,6963.46,6884.49,110300.0,0.61%
2023-02-09,6842.79,6922.13,6922.13,6840.12,115110.0,-1.16%
2023-02-10,6876.79,6852.17,6884.2,6848.71,109460.0,0.50%
2023-02-13,6838.76,6865.54,6902.87,6834.27,178400.0,-0.55%
2023-02-14,6791.24,6847.99,6863.74,6791.24,238850.0,-0.69%
2023-02-15,6822.09,6790.53,6829.03,6747.1,97100.0,0.45%
2023-02-16,6815.91,6814.26,6848.48,6808.53,146430.0,-0.09%
2023-02-17,6779.02,6805.21,6808.97,6745.54,89810.0,-0.54%
2023-02-20,6744.12,6793.86,6794.98,6735.53,74120.0,-0.51%
2023-02-21,6800.96,6757.95,6800.96,6719.1,82300.0,0.84%
2023-02-22,6699.23,6778.2,6778.2,6696.72,115330.0,-1.50%
2023-02-23,6685.9,6704.91,6704.91,6666.41,129180.0,-0.20%
2023-02-24,6685.9,6704.91,6704.91,6666.41,129180.0,0.00%
2023-02-27,6599.34,6684.45,6684.45,6537.52,165440.0,-1.29%
2023-02-28,6556.2,6609.41,6670.49,6556.2,767440.0,-0.65%
2023-03-01,6607.13,6602.96,6630.2,6579.48,158980.0,0.78%
2023-03-02,6622.45,6628.35,6690.63,6598.15,149730.0,0.23%
2023-03-03,6655.37,6640.33,6694.36,6640.33,204260.0,0.50%
2023-03-06,6671.12,6673.18,6737.03,6671.12,94820.0,0.24%
2023-03-07,6705.12,6707.55,6739.5,6705.12,127140.0,0.51%
2023-03-08,6711.49,6681.21,6711.49,6617.86,141480.0,0.10%
2023-03-09,6609.27,6711.11,6711.11,6609.27,119530.0,-1.52%
2023-03-10,6589.88,6596.16,6596.16,6518.43,171130.0,-0.29%
2023-03-13,6544.45,6529.57,6599.96,6498.4,96400.0,-0.69%
2023-03-14,6393.33,6525.75,6525.75,6393.33,136950.0,-2.31%
2023-03-15,6466.1,6441.67,6513.26,6434.93,127090.0,1.14%
2023-03-16,6404.91,6437.67,6437.67,6330.53,108450.0,-0.95%
2023-03-17,6469.72,6411.18,6485.61,6409.29,143110.0,1.01%
2023-03-20,6451.02,6452.03,6452.03,6389.48,86380.0,-0.29%
2023-03-21,6530.75,6459.54,6530.75,6459.54,100420.0,1.24%
2023-03-22,6546.27,6540.45,6593.22,6540.45,84040.0,0.24%
2023-03-23,6536.36,6514.14,6536.36,6494.06,86360.0,-0.15%
2023-03-24,6602.17,6523.73,6602.84,6523.73,74400.0,1.01%
2023-03-27,6595.03,6598.73,6598.73,6568.7,73710.0,-0.11%
2023-03-28,6603.15,6607.36,6627.13,6603.15,112750.0,0.12%
2023-03-29,6630.97,6622.44,6630.97,6590.11,83530.0,0.42%
2023-03-30,6644.75,6632.56,6644.75,6610.76,81520.0,0.21%
2023-03-31,6499.68,6635.69,6635.69,6499.68,149730.0,-2.18%
2023-04-03,6529.99,6524.31,6529.99,6507.1,96230.0,0.47%
2023-04-04,6472.04,6533.93,6538.97,6463.98,75170.0,-0.89%
2023-04-05,6488.51,6470.54,6518.17,6470.54,71960.0,0.25%
2023-04-11,6479.63,6502.46,6506.59,6473.95,91150.0,-0.14%
2023-04-12,6469.42,6473.73,6479.16,6428.92,83450.0,-0.16%
2023-04-13,6448.87,6453.29,6453.29,6394.1,114450.0,-0.32%
2023-04-14,6481.91,6445.55,6481.91,6445.55,78960.0,0.51%
2023-04-17,6505.62,6483.24,6505.62,6425.14,71330.0,0.37%
2023-04-18,6464.72,6499.67,6499.67,6454.27,49090.0,-0.63%
2023-04-19,6446.35,6456.96,6468.63,6425.9,57770.0,-0.28%
2023-04-20,6520.44,6466.68,6520.44,6453.27,69870.0,1.15%
2023-04-21,6520.44,6520.44,6520.44,6520.44,,0.00%
2023-04-24,6598.38,6523.85,6598.38,6522.2,99210.0,1.20%
2023-04-25,6593.39,6595.51,6597.33,6575.04,112590.0,-0.08%
2023-04-26,6540.24,6584.86,6584.86,6512.98,134320.0,-0.81%
2023-04-27,6583.68,6541.36,6597.83,6530.9,48580.0,0.66%
2023-04-28,6625.08,6592.14,6635.4,6587.41,235770.0,0.63%
2023-05-02,6672.69,6624.95,6673.44,6616.88,105480.0,0.72%
2023-05-03,6606.69,6675.71,6675.71,6606.69,104320.0,-0.99%
2023-05-04,6684.35,6612.14,6684.44,6612.14,115240.0,1.18%
2023-05-05,6685.66,6678.88,6706.22,6673.32,93670.0,0.02%
2023-05-08,6600.74,6709.56,6750.06,6600.74,127570.0,-1.27%
2023-05-09,6622.61,6615.73,6646.58,6594.45,76800.0,0.33%
2023-05-10,6658.59,6632.83,6660.66,6621.58,100380.0,0.54%
2023-05-11,6675.46,6669.4,6704.53,6657.51,116400.0,0.25%
2023-05-12,6578.15,6661.6,6668.65,6578.15,150360.0,-1.46%
2023-05-15,6523.15,6582.57,6585.72,6523.15,78690.0,-0.84%
2023-05-16,6588.9,6549.34,6596.34,6549.34,65670.0,1.01%
2023-05-17,6635.11,6595.46,6644.38,6593.66,103090.0,0.70%
2023-05-18,6628.64,6642.53,6658.16,6628.64,81170.0,-0.10%
2023-05-19,6664.55,6635.45,6694.09,6635.45,96160.0,0.54%
2023-05-22,6620.83,6651.19,6651.19,6596.79,83110.0,-0.66%
2023-05-23,6603.56,6601.75,6641.76,6592.17,97310.0,-0.26%
2023-05-24,6615.95,6596.3,6615.95,6589.81,60020.0,0.19%
2023-05-25,6560.22,6612.47,6613.85,6560.22,60520.0,-0.84%
2023-05-26,6530.2,6570.95,6570.95,6496.47,62350.0,-0.46%
2023-05-29,6593.16,6543.93,6593.16,6532.72,66970.0,0.96%
2023-05-30,6510.67,6574.79,6574.79,6510.67,75860.0,-1.25%
2023-05-31,6477.36,6517.07,6522.09,6469.91,981990.0,-0.51%
2023-06-01,6430.58,6502.76,6502.76,6430.58,119940.0,-0.72%
2023-06-02,6512.01,6449.97,6512.01,6449.97,149510.0,1.27%
2023-06-05,6521.64,6525.63,6544.13,6521.06,67330.0,0.15%
2023-06-06,6479.93,6526.21,6539.49,6479.93,95620.0,-0.64%
2023-06-07,6564.7,6490.35,6564.7,6483.87,82570.0,1.31%
2023-06-08,6539.36,6546.47,6551.98,6520.53,65830.0,-0.39%
2023-06-09,6507.15,6541.04,6553.23,6501.93,80100.0,-0.49%
2023-06-12,6507.15,6541.04,6553.23,6501.93,80100.0,0.00%
2023-06-13,6507.26,6492.06,6525.42,6471.53,130250.0,0.00%
2023-06-14,6434.06,6505.34,6526.36,6423.69,207090.0,-1.12%
2023-06-15,6461.42,6434.94,6461.42,6386.84,111920.0,0.43%
2023-06-16,6508.34,6450.3,6508.37,6413.57,216440.0,0.73%
2023-06-19,6450.34,6491.85,6491.85,6422.11,95970.0,-0.89%
2023-06-20,6448.9,6434.03,6448.9,6410.33,116350.0,-0.02%
2023-06-21,6424.21,6420.8,6437.4,6406.88,126320.0,-0.38%
2023-06-22,6404.91,6423.06,6423.06,6374.07,130680.0,-0.30%
2023-06-23,6393.55,6404.38,6421.78,6392.63,67440.0,-0.18%
2023-06-26,6523.09,6422.57,6545.45,6419.93,138740.0,2.03%
2023-06-27,6502.85,6519.79,6547.33,6491.81,94600.0,-0.31%
2023-06-29,6511.49,6507.42,6550.25,6507.42,83190.0,0.13%
2023-06-30,6468.07,6525.39,6525.39,6468.07,118720.0,-0.67%
2023-07-03,6508.21,6459.53,6508.21,6459.53,42910.0,0.62%
2023-07-04,6514.47,6501.65,6519.07,6494.51,37080.0,0.10%
2023-07-05,6512.39,6509.2,6512.39,6446.79,131000.0,-0.03%
2023-07-06,6474.26,6491.53,6496.15,6436.54,117810.0,-0.59%
2023-07-07,6379.03,6459.26,6459.26,6379.03,65040.00000000001,-1.47%
2023-07-10,6379.72,6386.23,6410.5,6375.26,67270.0,0.01%
2023-07-11,6398.64,6387.98,6430.28,6385.44,79000.0,0.30%
2023-07-12,6466.85,6424.19,6466.85,6421.05,113350.0,1.07%
2023-07-13,6578.49,6475.66,6579.04,6475.66,92590.0,1.73%
2023-07-14,6624.79,6581.4,6624.79,6526.44,129160.0,0.70%
2023-07-17,6550.76,6604.91,6610.89,6550.76,63660.0,-1.12%
2023-07-18,6528.8,6560.37,6610.57,6528.8,54330.0,-0.34%
2023-07-19,6541.91,6539.23,6564.17,6530.33,62080.0,0.20%
2023-07-20,6613.5,6547.8,6645.36,6547.8,103490.0,1.09%
2023-07-21,6647.56,6620.03,6689.04,6620.03,88160.0,0.52%
2023-07-24,6631.25,6653.55,6677.48,6631.25,88490.0,-0.25%
2023-07-25,6661.11,6650.62,6698.41,6650.62,103890.0,0.45%
2023-07-26,6679.13,6683.22,6683.22,6622.61,79480.0,0.27%
2023-07-27,6677.92,6660.12,6677.92,6627.59,78360.0,-0.02%
2023-07-28,6625.26,6664.62,6671.61,6625.26,65740.0,-0.79%
2023-07-31,6591.47,6632.6,6678.29,6591.47,79460.0,-0.51%
2023-08-01,6593.8,6627.56,6641.92,6593.8,86220.0,0.04%
2023-08-02,6483.28,6607.05,6616.26,6475.8,92940.0,-1.68%
2023-08-03,6576.76,6496.86,6576.76,6496.86,75560.0,1.44%
2023-08-04,6450.84,6580.49,6590.65,6450.84,194160.0,-1.91%
2023-08-07,6507.78,6498.59,6522.59,6485.03,77720.0,0.88%
2023-08-08,6472.97,6517.13,6541.64,6465.98,142770.0,-0.53%
2023-08-09,6530.45,6490.09,6530.45,6478.74,94690.0,0.89%
2023-08-10,6449.66,6508.78,6508.78,6446.8,112310.0,-1.24%
2023-08-11,6405.91,6457.05,6458.77,6405.91,100780.0,-0.68%
2023-08-14,6329.19,6404.27,6404.27,6306.81,187270.0,-1.20%
2023-08-15,6335.91,6337.67,6370.43,6297.17,128560.0,0.11%
2023-08-16,6410.09,6333.2,6410.09,6322.1,98490.0,1.17%
2023-08-17,6364.97,6393.53,6409.98,6353.74,95530.0,-0.70%
2023-08-18,6290.27,6352.08,6366.08,6290.27,120280.0,-1.17%
2023-08-22,6212.39,6286.92,6291.04,6212.39,107890.0,-1.24%
2023-08-23,6179.63,6225.3,6225.3,6179.63,86040.0,-0.53%
2023-08-24,6225.78,6204.3,6278.18,6204.3,67890.0,0.75%
2023-08-25,6160.61,6222.3,6222.3,6144.03,74800.0,-1.05%
2023-08-29,6225.0,6161.03,6225.0,6142.15,126440.0,1.05%
2023-08-30,6295.29,6224.81,6300.44,6224.81,131530.0,1.13%
2023-08-31,6175.25,6291.95,6291.95,6175.25,160630.0,-1.91%
2023-09-01,6181.06,6215.55,6220.25,6179.88,616720.0,0.09%
2023-09-04,6214.68,6195.37,6217.74,6183.74,1770000.0,0.54%
2023-09-05,6225.0,6211.75,6258.5,6193.91,63900.0,0.17%
2023-09-06,6241.69,6243.37,6245.74,6205.8,61600.0,0.27%
2023-09-07,6183.07,6223.75,6223.75,6170.07,68140.0,-0.94%
2023-09-08,6222.94,6193.4,6222.94,6173.1,48730.0,0.64%
2023-09-11,6233.74,6217.56,6233.74,6198.5,75250.0,0.17%
2023-09-12,6230.2,6238.89,6260.87,6230.2,101790.0,-0.06%
2023-09-13,6149.18,6235.82,6239.4,6149.18,91990.0,-1.30%
2023-09-14,6208.4,6156.65,6208.4,6149.29,66610.0,0.96%
2023-09-15,6126.34,6202.89,6216.46,6126.34,167190.0,-1.32%
2023-09-18,6124.57,6157.22,6159.68,6085.17,66700.0,-0.03%
2023-09-19,6047.97,6121.07,6121.16,6034.36,66300.0,-1.25%
2023-09-20,6041.04,6049.02,6061.65,5998.31,86910.0,-0.11%
2023-09-21,6094.71,6053.96,6094.71,6043.13,96470.0,0.89%
2023-09-22,6142.79,6096.88,6142.79,6086.78,76800.0,0.79%
2023-09-25,6172.84,6156.87,6191.46,6118.14,134320.0,0.49%
2023-09-26,6263.94,6183.54,6280.72,6171.78,108390.0,1.48%
2023-09-27,6374.68,6254.35,6374.68,6245.73,103870.0,1.77%
2023-09-28,6385.52,6365.65,6412.94,6335.47,72950.0,0.17%
2023-09-29,6321.24,6383.41,6392.09,6321.24,154270.0,-1.01%
2023-10-02,6304.53,6334.0,6339.29,6304.53,68780.0,-0.26%
2023-10-03,6305.99,6304.09,6307.94,6253.33,96670.0,0.02%
2023-10-04,6298.2,6289.3,6298.2,6270.36,68660.0,-0.12%
2023-10-05,6178.6,6266.0,6289.67,6178.6,108620.0,-1.90%
2023-10-06,6259.95,6196.05,6270.89,6166.69,85450.0,1.32%
2023-10-09,6252.16,6238.17,6271.72,6227.25,79140.0,-0.12%
2023-10-10,6264.07,6265.86,6303.44,6263.74,141420.0,0.19%
2023-10-11,6253.96,6280.85,6308.05,6253.96,121680.0,-0.16%
2023-10-12,6263.06,6266.04,6283.72,6234.6,71100.0,0.15%
2023-10-13,6266.34,6264.66,6283.5,6260.5,55470.0,0.05%
2023-10-16,6198.83,6261.72,6265.85,6198.83,71910.0,-1.08%
2023-10-17,6280.9,6215.13,6286.21,6215.13,97770.0,1.32%
2023-10-18,6268.27,6278.5,6290.05,6255.03,148610.0,-0.20%
2023-10-19,6219.16,6263.22,6263.22,6216.1,87210.0,-0.78%
2023-10-20,6142.9,6208.5,6208.5,6142.9,77020.0,-1.23%
2023-10-23,6088.44,6135.7,6139.05,6065.37,58040.0,-0.89%
2023-10-24,6039.72,6086.44,6103.62,6039.72,49960.0,-0.80%
2023-10-25,6054.5,6050.1,6080.49,6026.43,71290.0,0.24%
2023-10-26,6018.49,6051.26,6051.26,5974.17,85860.0,-0.59%
2023-10-27,5961.99,5996.2,5999.55,5956.86,82440.0,-0.94%
2023-10-31,5973.78,5971.74,5980.82,5920.47,86560.0,0.20%
2023-11-03,5989.27,6039.38,6083.69,5989.27,81720.0,0.26%
2023-11-06,6078.03,6006.59,6078.03,6006.59,56560.0,1.48%
2023-11-07,6131.32,6081.44,6131.32,6055.68,54650.0,0.88%
2023-11-08,6155.03,6133.19,6155.03,6103.64,64980.00000000001,0.39%
2023-11-09,6188.22,6155.65,6203.72,6155.65,85780.0,0.54%
2023-11-10,6161.89,6189.0,6189.0,6127.96,61690.0,-0.43%
2023-11-13,6116.14,6158.22,6158.76,6114.34,37990.0,-0.74%
2023-11-14,6110.88,6122.39,6128.07,6079.15,62570.0,-0.09%
2023-11-15,6171.13,6114.58,6173.26,6106.59,75520.0,0.99%
2023-11-16,6191.48,6177.63,6191.48,6164.2,78090.0,0.33%
2023-11-17,6211.89,6172.39,6232.12,6171.17,84990.0,0.33%
2023-11-20,6183.63,6206.31,6211.97,6174.52,70900.0,-0.45%
2023-11-21,6208.83,6196.99,6219.06,6183.05,91840.0,0.41%
2023-11-22,6253.18,6201.85,6253.18,6201.85,59570.0,0.71%
2023-11-23,6246.2,6249.46,6259.66,6230.26,51280.0,-0.11%
2023-11-24,6269.5,6249.79,6271.63,6237.66,57080.0,0.37%
2023-11-28,6309.57,6274.16,6310.97,6274.16,108240.0,0.64%
2023-11-29,6265.14,6306.96,6329.42,6265.14,91170.0,-0.70%
2023-11-30,6223.73,6258.87,6259.28,6207.07,142840.0,-0.66%
2023-12-01,6245.18,6230.87,6254.03,6221.52,57770.0,0.34%
2023-12-04,6284.37,6237.87,6284.37,6234.32,52630.0,0.63%
2023-12-05,6308.95,6287.39,6308.95,6235.58,70080.0,0.39%
2023-12-06,6305.85,6306.39,6306.39,6273.97,81930.0,-0.05%
2023-12-07,6234.77,6304.71,6306.42,6227.72,72600.0,-1.13%
2023-12-11,6228.29,6203.39,6228.29,6167.21,107100.0,-0.10%
2023-12-12,6292.39,6225.75,6292.39,6206.88,61800.0,1.03%
2023-12-13,6255.74,6256.67,6306.01,6245.66,54460.0,-0.58%
2023-12-14,6410.48,6280.26,6411.24,6280.26,156480.0,2.47%
2023-12-15,6478.44,6402.75,6478.44,6396.48,238180.0,1.06%
2023-12-18,6475.5,6459.91,6516.33,6452.42,118390.0,-0.05%
2023-12-19,6521.27,6476.38,6524.58,6447.89,114510.0,0.71%
2023-12-20,6520.75,6521.96,6566.41,6500.97,197430.0,-0.01%
2023-12-21,6469.23,6486.27,6496.42,6428.12,204160.0,-0.79%
2023-12-22,6501.0,6466.93,6501.0,6459.68,158290.0,0.49%
2023-12-27,6462.8,6499.6,6500.54,6462.8,86890.0,-0.59%
2023-12-28,6519.11,6478.6,6519.11,6472.29,60970.0,0.87%
2023-12-29,6450.04,6514.75,6523.83,6450.04,77990.0,-1.06%
2024-01-02,6554.04,6478.52,6555.61,6464.34,63590.0,1.61%
2024-01-03,6498.88,6539.81,6544.9,6483.8,43710.0,-0.84%
2024-01-04,6602.52,6505.11,6602.92,6493.37,88790.0,1.59%
2024-01-05,6629.64,6606.24,6629.64,6583.06,99350.0,0.41%
2024-01-08,6609.22,6633.21,6661.25,6609.22,85280.0,-0.31%
2024-01-09,6618.52,6628.55,6678.35,6618.52,96500.0,0.14%
2024-01-10,6546.11,6587.67,6593.77,6546.11,83990.0,-1.09%
2024-01-11,6613.73,6562.37,6637.7,6562.37,78720.0,1.03%
2024-01-12,6643.18,6619.91,6676.54,6619.91,70180.0,0.45%
2024-01-15,6680.45,6655.99,6695.41,6650.41,70260.0,0.56%
2024-01-16,6637.0,6681.67,6696.25,6637.0,89840.0,-0.65%
2024-01-17,6572.51,6647.08,6663.68,6567.76,133280.0,-0.97%
2024-01-18,6510.87,6567.29,6570.3,6500.31,86730.0,-0.94%
2024-01-19,6503.54,6528.68,6528.68,6496.96,66050.0,-0.11%
2024-01-22,6583.47,6532.83,6583.47,6532.83,74950.0,1.23%
2024-01-23,6621.88,6594.29,6624.43,6593.07,67110.0,0.58%
2024-01-24,6679.96,6630.26,6679.96,6626.82,76560.0,0.88%
2024-01-25,6673.5,6676.4,6687.12,6642.7,88460.0,-0.10%
2024-01-26,6686.09,6674.44,6686.09,6643.83,72460.0,0.19%
2024-01-29,6630.68,6680.68,6689.18,6630.68,54800.0,-0.83%
2024-01-30,6622.01,6636.04,6662.44,6622.01,82950.0,-0.13%
2024-01-31,6646.44,6633.45,6722.32,6633.45,97110.0,0.37%
2024-02-01,6623.01,6623.94,6644.11,6601.34,65610.0,-0.35%
2024-02-02,6707.25,6652.48,6765.38,6652.04,136870.0,1.27%
2024-02-05,6728.22,6702.12,6760.41,6702.12,69860.0,0.31%
2024-02-06,6755.26,6756.72,6774.21,6695.82,80130.0,0.40%
2024-02-07,6830.04,6772.93,6877.61,6772.93,104630.0,1.11%
2024-02-08,6850.16,6844.61,6931.55,6844.61,112160.0,0.29%
2024-02-12,6807.82,6856.45,6891.69,6807.82,74920.0,-0.62%
2024-02-13,6827.92,6824.08,6848.57,6824.08,99300.0,0.30%
2024-02-14,6854.53,6810.64,6854.53,6780.73,82300.0,0.39%
2024-02-15,6882.15,6862.38,6918.15,6855.73,83440.0,0.40%
2024-02-16,6873.23,6893.22,6916.43,6873.23,93230.0,-0.13%
2024-02-19,6798.61,6882.32,6901.31,6798.61,92810.0,-1.09%
2024-02-20,6854.66,6818.14,6860.8,6818.14,73240.0,0.82%
2024-02-21,6897.36,6846.53,6897.36,6833.92,84920.0,0.62%
2024-02-22,6903.15,6899.61,6922.5,6896.53,72260.0,0.08%
2024-02-23,6913.21,6915.25,6990.65,6913.21,71380.0,0.15%
2024-02-26,6891.49,6918.73,6941.85,6891.49,59680.0,-0.31%
2024-02-27,6860.67,6887.36,6887.36,6842.33,91390.0,-0.45%
2024-02-28,6876.52,6859.28,6878.23,6838.05,68060.0,0.23%
2024-02-29,6944.71,6885.65,6944.71,6885.65,153070.0,0.99%
2024-03-01,6919.59,6931.32,7005.3,6919.59,57470.0,-0.36%
2024-03-04,6951.67,6923.24,7021.04,6908.81,80580.0,0.46%
2024-03-05,6905.46,6969.08,6981.84,6905.46,88750.0,-0.66%
2024-03-06,6878.54,6882.43,6894.48,6856.38,89110.0,-0.39%
2024-03-07,6837.34,6849.63,6851.86,6806.46,76930.0,-0.60%
2024-03-08,6942.21,6839.74,6942.21,6835.53,75810.0,1.53%
2024-03-11,6872.24,6939.54,6939.54,6852.21,79760.0,-1.01%
2024-03-12,6879.59,6885.92,6928.41,6878.49,101350.0,0.11%
2024-03-13,6965.51,6890.23,6980.64,6889.56,122380.0,1.25%
2024-03-14,6967.96,6962.44,6989.38,6939.01,118450.0,0.04%
2024-03-15,6822.32,6946.7,6946.7,6790.96,405520.0,-2.09%
2024-03-18,6853.29,6838.03,6910.29,6838.03,76900.0,0.45%
2024-03-19,6848.43,6851.35,6900.59,6831.18,118530.0,-0.07%
2024-03-20,6856.77,6856.02,6871.22,6840.7,93050.0,0.12%
2024-03-21,6963.22,6875.24,6963.22,6875.24,87230.0,1.55%
2024-03-22,6881.97,6917.68,6919.76,6871.45,98090.0,-1.17%
2024-03-25,6853.1,6879.75,6886.53,6843.5,95500.0,-0.42%
2024-03-26,6898.17,6840.85,6898.17,6797.65,92110.0,0.66%
2024-03-27,6903.53,6884.46,6925.37,6884.46,113040.0,0.08%
2024-04-01,6979.81,6948.54,6991.77,6947.27,84980.0,1.10%
2024-04-02,6960.43,7016.93,7070.72,6960.43,133020.0,-0.28%
2024-04-03,6863.82,6960.55,6964.93,6863.82,64390.0,-1.39%
2024-04-04,6827.06,6870.9,6881.58,6809.78,69380.0,-0.54%
2024-04-05,6745.46,6819.23,6819.23,6728.84,84940.0,-1.20%
2024-04-08,6741.07,6750.74,6750.74,6686.5,81390.0,-0.07%
2024-04-11,6677.65,6727.27,6727.27,6669.68,123390.0,-0.94%
2024-04-12,6659.39,6681.26,6719.2,6659.39,130979.99999999999,-0.27%
2024-04-15,6562.43,6630.43,6630.43,6556.93,91560.0,-1.46%
2024-04-16,6404.97,6534.94,6534.94,6404.97,122340.0,-2.40%
2024-04-17,6450.04,6432.1,6497.82,6424.81,94500.0,0.70%
2024-04-18,6523.19,6481.9,6548.89,6481.01,101530.0,1.13%
2024-04-19,6443.0,6511.5,6540.81,6406.98,103200.0,-1.23%
2024-04-22,6444.08,6484.61,6509.66,6439.44,60740.0,0.02%
2024-04-23,6506.8,6463.65,6515.43,6463.65,61600.0,0.97%
2024-04-24,6572.75,6538.98,6595.41,6538.98,66900.0,1.01%
2024-04-25,6574.88,6598.14,6598.14,6574.88,53870.0,0.03%
2024-04-26,6628.75,6557.95,6628.75,6547.76,58460.0,0.82%
2024-04-29,6769.64,6629.57,6769.64,6629.57,107640.0,2.13%
2024-04-30,6700.49,6756.32,6777.27,6700.49,95590.0,-1.02%
2024-05-02,6646.55,6654.97,6679.5,6634.84,80530.0,-0.81%
2024-05-03,6615.55,6664.49,6666.05,6604.51,83230.0,-0.47%
2024-05-06,6652.49,6639.27,6683.71,6639.27,65390.0,0.56%
2024-05-07,6618.58,6668.24,6691.68,6618.58,106390.0,-0.51%
2024-05-08,6659.18,6620.35,6659.18,6571.62,108950.0,0.61%
2024-05-09,6542.46,6670.85,6719.19,6536.25,171670.0,-1.75%
2024-05-10,6511.93,6574.22,6598.93,6511.93,59710.0,-0.47%
2024-05-13,6604.25,6523.88,6612.73,6523.88,72540.0,1.42%
2024-05-14,6608.36,6601.93,6608.36,6587.89,80920.0,0.06%
2024-05-15,6558.63,6578.65,6578.65,6547.71,156460.0,-0.75%
2024-05-16,6628.2,6589.24,6628.2,6579.74,251040.0,1.06%
2024-05-17,6618.69,6619.51,6649.61,6578.26,112110.0,-0.14%
2024-05-20,6682.78,6633.59,6703.0,6617.58,117900.0,0.97%
2024-05-21,6633.66,6704.14,6704.14,6614.51,124240.0,-0.74%
2024-05-22,6607.22,6606.8,6620.56,6578.58,87180.0,-0.40%
2024-05-23,6659.99,6612.09,6659.99,6606.37,94910.0,0.80%
2024-05-24,6619.89,6634.61,6634.61,6587.05,68400.0,-0.60%
2024-05-27,6571.6,6630.22,6630.22,6552.3,98640.0,-0.73%
2024-05-28,6501.34,6572.96,6572.96,6495.99,110940.0,-1.07%
2024-05-29,6411.41,6506.4,6506.4,6411.41,89530.0,-1.38%
2024-05-30,6371.75,6410.39,6415.61,6341.54,111680.0,-0.62%
2024-05-31,6433.1,6387.89,6433.1,6356.52,606500.0,0.96%
2024-06-03,6470.74,6433.54,6472.52,6410.48,96300.0,0.59%
2024-06-04,6386.42,6498.56,6498.56,6351.19,85190.0,-1.30%
2024-06-05,6441.32,6400.46,6443.59,6367.73,73100.0,0.86%
2024-06-06,6509.86,6465.13,6511.73,6453.49,80250.0,1.06%
2024-06-07,6518.76,6524.36,6532.93,6512.05,62720.0,0.14%
2024-06-10,6458.64,6511.89,6511.89,6443.52,45720.0,-0.92%
2024-06-11,6410.07,6456.85,6464.26,6410.07,55010.0,-0.75%
2024-06-13,6390.83,6428.28,6446.06,6390.83,76800.0,-0.30%
2024-06-14,6383.7,6394.43,6400.34,6370.68,68390.0,-0.11%
2024-06-18,6368.8,6394.33,6394.33,6343.69,60300.0,-0.23%
2024-06-19,6366.03,6371.52,6382.76,6364.4,101410.0,-0.04%
2024-06-20,6344.56,6372.46,6372.75,6313.15,85000.0,-0.34%
2024-06-21,6158.48,6349.67,6349.67,6158.48,168160.0,-2.93%
2024-06-24,6272.46,6202.64,6272.46,6184.72,81790.0,1.85%
2024-06-25,6299.05,6291.09,6307.51,6281.67,84760.0,0.42%
2024-06-26,6313.11,6308.57,6313.11,6277.86,113530.0,0.22%
2024-06-27,6390.58,6314.84,6390.58,6301.84,69140.0,1.23%
2024-06-28,6411.91,6394.73,6442.79,6387.68,123110.0,0.33%
2024-07-01,6398.77,6401.96,6436.4,6382.25,71780.0,-0.20%
2024-07-02,6358.96,6399.37,6399.37,6348.06,64040.00000000001,-0.62%
2024-07-03,6450.03,6366.58,6451.94,6355.71,71710.0,1.43%
2024-07-04,6507.49,6447.29,6517.64,6437.58,70130.0,0.89%
2024-07-05,6492.75,6507.28,6560.2,6492.75,82020.0,-0.23%
2024-07-08,6529.43,6506.42,6559.38,6506.42,94360.0,0.56%
2024-07-09,6556.66,6530.05,6557.32,6497.53,78800.0,0.42%
2024-07-10,6489.35,6550.05,6561.71,6489.35,80940.0,-1.03%
2024-07-11,6609.24,6492.46,6609.24,6492.46,90660.0,1.85%
2024-07-12,6648.23,6611.39,6648.23,6589.59,68110.0,0.59%
2024-07-15,6689.37,6635.27,6738.12,6635.27,85780.0,0.62%
2024-07-16,6667.09,6723.21,6736.81,6667.09,85740.0,-0.33%
2024-07-17,6687.71,6677.85,6700.18,6629.51,78930.0,0.31%
2024-07-18,6705.01,6663.65,6706.2,6649.93,93150.0,0.26%
2024-07-19,6791.69,6707.45,6829.97,6707.45,121780.0,1.29%
2024-07-22,6712.05,6756.76,6832.66,6712.05,109440.0,-1.17%
2024-07-23,6753.12,6727.58,6753.88,6686.71,78230.0,0.61%
2024-07-25,6670.27,6698.25,6698.25,6651.68,74820.0,-1.23%
