Date,Close,Open,High,Low,Volume,Change %,SMA,WMA,StochD,AD,PctDiffLow,FFT_Min,FFT_Max,Skewness,Kurtosis,SD
2016-07-04,7846.54,7856.67,7879.66,7832.13,122410.0,0.21%,0.018172805708879195,0.01242735003769149,71.97159695287563,-0.08449473632053153,0.05300635034811496,137.39444991513588,153137.0,-0.7396355546950245,0.29566340652828593,0.01022656426864964
2016-07-05,7808.13,7872.96,7910.88,7797.94,200050.0,-0.49%,0.010318736057885289,0.0057128060361488564,71.00524308271439,-0.1708863549427913,0.042681387886241706,94.38946763278473,153385.32,-0.6663739917478365,0.34864139799484484,0.009836680071453717
2016-07-07,7753.46,7816.26,7818.67,7748.87,138200.0,-0.70%,0.0014954835179890199,-0.0017587813107232636,64.46523632188268,-0.14972335316558869,0.03538087015975138,64.81556354008517,153482.91,-0.5299208011348561,0.07299363149253946,0.009981180275382449
2016-07-08,7771.52,7752.62,7774.39,7752.02,183310.0,0.23%,0.0024460132048597584,5.760067924691651e-05,58.7504740235116,-0.06938578326323622,0.03779256487605681,94.2555303041519,153513.58000000002,-0.03892125419429486,-0.6693433300899514,0.008173839946760087
2016-07-11,7865.27,7830.5,7890.56,7827.51,200350.0,1.21%,0.012673293987791127,0.010168021262014914,62.61986023078179,-0.008169342325647927,0.050311744258871284,51.55116001200233,153748.45,-0.20514677971138526,-0.7614260913792319,0.008402014318604229
2016-07-12,7937.95,7881.54,7937.95,7880.31,239190.0,0.92%,0.02042890752302489,0.01652398197742572,75.11308846633084,0.014123109138201993,0.06001727980599606,95.33999999999651,154103.78,-0.2328963813746874,-0.8329716168445405,0.008508454519906387
2016-07-13,7944.02,7951.05,8005.73,7944.02,314860.0,0.08%,0.019452654226704,0.014443537065235395,85.30462017642702,-0.07295845559372577,0.06082785494043544,100.02871224837654,154487.33000000002,-0.18142399290150477,-0.6259452897233571,0.0077627846508442015
2016-07-14,7956.14,7953.39,7964.07,7905.88,146080.0,0.15%,0.01889389974265568,0.01316724335540173,89.92872166585198,-0.057178043495664896,0.06244633445104568,5.009999999994761,154971.22999999998,-0.10417012975969085,-0.6258929516718288,0.00774985668549152
2016-07-15,8030.06,7968.63,8037.41,7968.63,185620.0,0.93%,0.02460818508357725,0.018749884158316608,92.38068961092222,-0.03604201587046423,0.07231745701080725,170.09355073018054,155425.72,-0.1100210411407127,-0.6561734696394517,0.007786106265921066
2016-07-18,7986.25,8024.48,8024.48,7969.35,86070.0,-0.55%,0.01651350890380652,0.010643745076605786,91.94055969763775,-0.030931292384964566,0.043771417817009814,16.10999999998603,155891.31,0.07359423433185171,-0.7707809469286504,0.007927380836844414
2016-07-19,8036.01,8001.12,8036.01,7999.07,144740.0,0.62%,0.019424163432417076,0.01387007332098626,94.99211575846171,-0.012893920284724334,0.04171927541229268,55.6506914134445,156255.49,0.06478627324699535,-0.7850891547379848,0.007940538076308675
2016-07-20,8051.97,8034.76,8051.97,8023.28,113440.0,0.20%,0.019108444940745133,0.013002439058143684,95.4384629983961,-0.02108202008005052,0.0391153806942174,22.610000000000582,156626.16999999998,0.14368391177783155,-0.4754351923442113,0.007514759032653436
2016-07-21,8102.3,8050.26,8102.3,8023.31,170220.0,0.63%,0.02264903245105442,0.015903869779203557,99.85562396229727,0.07640452368475797,0.04561052127600544,65.46891246997079,156910.91,0.0012587456921040016,-0.5162715865984087,0.007536502533244972
2016-07-22,8025.35,8103.45,8118.44,8025.35,140410.0,-0.95%,0.011158982448539648,0.004534246886267437,91.60375571610257,0.04800249224312128,0.0356800410898622,83.80000000000291,157256.84000000003,-0.03722581317317504,-0.6927223271201708,0.00788943633519397
2016-07-25,8049.13,8065.54,8114.34,8038.11,152700.0,0.30%,0.012309468515120233,0.005625256497853395,85.35234642061505,0.03905051308677173,0.038748875642513066,122.97501824600464,157552.41,0.10084586948173709,-0.6319270303784177,0.007072900404945865
2016-07-26,8024.54,8061.96,8092.96,8024.54,172320.0,-0.31%,0.0072586854032004955,0.0013306562149859678,76.88304425864307,-0.05813612451244173,0.03557550971948169,151.05341024271138,157971.82,0.29492895349916554,-0.4061001216202236,0.006880637355023194
2016-07-27,8100.48,8046.07,8100.48,8044.92,177460.0,0.95%,0.013637079900705102,0.008562059994182948,83.64546215024022,0.00788605211404552,0.044950864419854325,101.0,158280.46000000002,0.1210388396198065,-0.4366154225336927,0.006778264379643582
2016-07-28,8024.98,8107.23,8107.23,7977.29,141700.0,-0.93%,0.0019197490155790863,-0.0013932117844866903,79.18868276345592,-0.044404625593156895,0.02522769054271401,149.79725428588134,158714.25,-0.19359800872323427,-0.9204698392538537,0.006391797496958648
2016-07-29,7963.11,8021.22,8064.01,7963.11,131580.0,-0.77%,-0.0066714311897228176,-0.008327166164670807,65.91495940715352,-0.017807619474471577,0.010507200858849368,46.71578934991861,158940.7,-0.1339890937064783,-1.1404363574509224,0.006705784642682384
2016-08-01,8069.81,8006.72,8078.98,8006.72,98480.0,1.34%,0.005457167610843806,0.004073290698130656,59.922703752032,0.023250279161133314,0.020735199623571354,25.904836341980655,159107.56,-0.037029869938476276,-1.1672249541214812,0.007222815020083347
2016-08-02,8037.78,8075.13,8075.13,8010.63,140060.0,-0.40%,0.0006314362413456994,-0.00010722019616203828,57.981914890708275,0.0310708717597604,0.016683784727316835,33.73999999999069,159347.02000000002,0.06850794278127184,-1.248581538722895,0.007324672114479143
2016-08-03,7888.44,8027.27,8027.27,7848.73,145600.0,-1.86%,-0.017368505673225575,-0.016331158113892068,51.29934748819121,0.05738988263373071,0.0050594172560401544,86.13462168899787,159538.26,-0.3758118497835806,-0.5506584894349702,0.008475712054125143
2016-08-04,7978.57,7909.11,7978.57,7907.44,110310.0,1.14%,-0.005685840109269584,-0.004275962479328689,41.638961353738665,0.1299942745264065,0.01654280374022296,56.03963088617309,159618.57,-0.5435875564385639,-0.42800174662313584,0.008612529374667197
2016-08-05,7970.35,7986.32,7987.17,7955.67,80070.0,-0.10%,-0.00656963562702573,-0.004409800407711764,35.98556474237775,0.08849246461677597,0.015495500545948301,71.0669200759908,159843.68,-0.48217653229490826,-0.48644177698331026,0.008627581696767257
2016-08-08,7993.58,7990.15,7993.58,7957.04,129430.0,0.29%,-0.0032977263438433053,-0.0010176379872478274,48.97976839321263,0.1203037026701369,0.01845521504753003,23.360165047469074,160042.51,-0.4975539073438161,-0.3025759250997031,0.008261609805477955
2016-08-09,8055.06,8012.76,8064.02,8006.94,193320.0,0.77%,0.004340442601173457,0.006078415780435589,58.433131882392445,0.08633342148964591,0.026288329449477923,60.34473039917526,160170.82,-0.5090998621725733,-0.25559284003026184,0.00818562177336194
2016-08-10,8051.4,8053.42,8059.03,8019.64,164310.0,-0.05%,0.004339381666179355,0.005099859593447672,68.4500636486104,0.23807727145607244,0.025822011968815346,56.71145011712329,160287.93,-0.48552548762605346,-0.2768185315740239,0.008190157274833906
2016-08-11,7981.35,8058.88,8058.88,7970.97,215940.0,-0.87%,-0.004008251107198242,-0.0030597166387192694,67.19156925454837,0.13860778181360814,0.016897001170890172,74.77651563244099,160395.31,-0.32990419850700836,-0.6180845763701259,0.008451166923149766
2016-08-12,7955.86,8020.84,8030.94,7932.88,186510.0,-0.32%,-0.006363067286222773,-0.005289249408123197,55.505653960137806,0.053912159337796535,0.013649341995456605,72.11944964577455,160420.52000000002,-0.203797636268074,-0.4966380470989358,0.008201108972624424
2016-08-15,7960.17,7949.64,7960.17,7894.56,160500.0,0.05%,-0.00525354870716964,-0.003975990971481741,44.82784683243538,0.11783325256737195,0.014198475422138424,52.202485464568824,160346.32,-0.3110724486691684,-0.3607878139957901,0.00811696682687713
2016-08-16,7983.38,7969.23,7983.38,7944.39,170970.0,0.29%,-0.0013092214510734043,-0.0007579056484950349,45.5473887814315,0.12555835590662268,0.017155641740765774,56.27580350702834,160320.24,-0.2836811442612834,-0.26930414671220415,0.008013383643293738
2016-08-17,7946.19,7999.81,8002.28,7930.39,193900.0,-0.47%,-0.005261230714342347,-0.0046211659629882265,45.84237691909757,0.050061766059630225,0.01241729553698497,45.73769433503894,160267.61,-0.1624159204487611,-0.354306561234802,0.008051354642284863
2016-08-18,7952.81,7948.3,7993.96,7936.3,128650.0,0.08%,-0.0043408100621731595,-0.003202424424706531,46.53997316011337,-0.023471226429682183,0.013260744094904634,113.31486345324858,160161.83000000002,-0.10186117486348586,-0.19542892654795363,0.007897335269475291
2016-08-19,7930.75,7959.5,7964.86,7916.67,172210.0,-0.28%,-0.005866373749403417,-0.005024066665459146,41.25295327325133,-0.0007779894274313085,0.010450098296157524,38.48167507526336,160012.34,-0.17154143390077978,0.11354268333260364,0.0076514241417117886
2016-08-22,7981.21,7938.61,7981.21,7934.98,111000.0,0.64%,0.0009658770041365524,0.0012452316786966938,47.65551950267391,0.0718063164122084,0.01687916389020905,66.9636549280329,159917.74,-0.19789220214517048,-0.025960635308502678,0.007770749802391826
2016-08-23,7935.18,7963.1,7966.33,7912.95,120920.0,-0.58%,-0.00522351025548401,-0.0038906294031042774,40.57792560079073,0.12421427057157883,0.005145315255061699,1.8738447517287606,159849.82,-0.1544991305071462,-0.13535753801867,0.007842949623556935
2016-08-24,7866.13,7938.7,7938.7,7830.41,167740.0,-0.87%,-0.012885944156247746,-0.010725284018768337,33.59876764729095,0.045470724560783334,0.004561702388508425,88.94537148476525,159760.46,0.016751540118092396,-0.0444084534855258,0.0076746901735043425
2016-08-25,7854.54,7870.43,7870.43,7839.6,145520.0,-0.15%,-0.013316122256906177,-0.010286364315319504,16.529960305248107,0.05660311404412511,0.003081575549683875,1.5499999999883585,159526.11,-0.07997774388325814,0.26285501127337785,0.007447776557571073
2016-08-26,7845.49,7849.61,7849.61,7804.28,201760.0,-0.12%,-0.01314165595682724,-0.009512117747679094,13.828496104511721,0.15297215449796406,0.005280435863398038,29.847626398070123,159355.66999999998,-0.18289711275632894,0.5534245870119476,0.007281484019392154
2016-08-30,7794.93,7863.15,7863.15,7719.14,243560.0,-0.64%,-0.017204435290935936,-0.013320292653173329,16.164479211829505,0.12692935189075807,0.009818451278251199,54.36999999999534,159238.05,-0.35072611733350606,0.8397360449681885,0.006574131103419268
2016-08-31,7787.37,7770.79,7802.81,7707.38,230500.0,-0.10%,-0.01581741643629056,-0.011875516502490779,20.307004426141006,0.17782967502579589,0.010378364632339366,69.74706947249001,158963.16999999998,-0.4221061067069844,0.9224952469175327,0.006554080962068955
2016-09-01,7773.31,7775.78,7780.39,7646.3,231920.0,-0.18%,-0.015745882237174613,-0.011330942116620257,26.025211367136396,0.2590765593048068,0.01661064828740701,18.876039348646394,158712.76,0.55017461878514,0.029460264783454537,0.005193662266937384
2016-09-02,7807.42,7769.92,7829.7,7769.92,126420.0,0.44%,-0.010097910792067524,-0.005470524703132161,33.67940438766954,0.23469329752581897,0.021071629415534296,50.530269591223636,158597.63,0.10469332807214107,-0.5288480148198458,0.00452234681690995
2016-09-05,7764.05,7780.14,7807.93,7747.06,96910.0,-0.56%,-0.013845234868007357,-0.00892446092576523,37.11971913356329,0.2225105876490013,0.015399605037730666,22.819999999992433,158426.47999999998,0.19900742259182408,-0.6811222635954475,0.004631897681083299
2016-09-06,7719.18,7769.69,7771.75,7697.41,131890.0,-0.58%,-0.017188657254150943,-0.012064755710475656,32.93724366537452,0.16812149156734124,0.009531407347344482,58.55880893604561,158220.18,0.40037398933074064,-0.5550747417229682,0.004623475715423069
2016-09-07,7619.1,7723.14,7723.14,7597.32,304270.0,-1.30%,-0.027036671131017362,-0.020945874576367634,19.680628910845282,0.06821557681676561,0.002866800398035183,45.279999999998836,157945.78,-0.09860051588461115,-0.2312995221371339,0.004713301019506436
2016-09-08,7667.07,7588.78,7667.62,7536.07,203060.0,0.63%,-0.018352339867318046,-0.012009855033021079,18.464376480400844,0.09588474856635062,0.017383065709315332,221.61259907974244,157509.82,0.01511225868594762,-0.48656489878313325,0.005112469308418871
2016-09-09,7581.79,7678.75,7678.9,7581.79,117150.0,-1.11%,-0.026163252360597532,-0.01914634130564659,15.063665052575208,0.11250655061164103,0.0060668226277091715,6.350000000005821,157125.49000000002,-0.06527459887850806,-0.5302810199546513,0.005294309220477349
2016-09-13,7550.27,7569.99,7571.01,7527.76,142740.0,-0.42%,-0.026362346237301378,-0.01924488800220441,14.944153237450003,0.144803259455512,0.002990265364464358,115.77478697886127,156725.93000000002,-0.038332846739417434,-0.5513258369633132,0.00530483784280441
2016-09-14,7546.01,7526.3,7546.01,7493.64,175120.0,-0.06%,-0.023410964990044976,-0.016242499794856737,9.056822926552785,0.14846315634322102,0.0069885929935251615,0.319999999992433,156320.34000000003,-0.014998877422926639,-0.5045297590103224,0.005276056802635189
2016-09-15,7708.42,7537.14,7708.42,7510.62,117560.0,2.15%,-0.0009356691580504724,0.005253540318780375,24.634039052383475,0.13493853911361814,0.028661638402698787,135.81947529579057,155906.18,1.4062396148610317,2.8074612585622782,0.007487192533445459
2016-09-16,7553.76,7683.67,7683.67,7549.32,181650.0,-2.01%,-0.01824696799063699,-0.012135044310296286,28.34657427108085,0.11723355620583716,0.008022803337229956,101.81250830511489,155631.22,0.6960879184807729,1.8466945608952177,0.008525382517940154
2016-09-19,7575.84,7570.64,7576.84,7519.81,89010.0,0.29%,-0.01290627362759379,-0.007199255416165793,31.839482249939977,0.1611827928996495,0.010969301968068898,163.5598437881323,155238.79,0.6556096731443847,1.6962237697142672,0.008580945810573351
2016-09-20,7671.72,7590.19,7671.72,7590.19,112370.0,1.27%,0.0007339368504968889,0.005421418267342679,30.50213659185137,0.22073046330168258,0.023764152000896748,154.97999999998137,154861.82,0.5061497549744156,0.7068760454289795,0.009214852721110844
2016-09-21,7675.42,7686.26,7686.26,7632.25,126890.0,0.05%,0.002262031522936952,0.005742417238807782,43.10924846173422,0.2089299025594496,0.024257904035955787,46.873939191174635,154602.79,0.599940932889,1.0438894337210112,0.009038925931118207
2016-09-22,7762.35,7714.05,7770.37,7712.29,137710.0,1.13%,0.013717043648276582,0.01528395539514242,62.347001527505086,0.24437010836192768,0.03585840792992458,108.21999999998661,154297.0,0.3972479982292753,0.3917593174512053,0.009453853639103933
2016-09-23,7723.6,7768.31,7781.93,7692.99,119530.0,-0.50%,0.009445793624224647,0.009049164473428703,69.07285344694873,0.25413889865001105,0.030687356211400604,116.84390617518298,154124.16999999998,0.3775102966373154,0.5165556927071022,0.009331591865941891
2016-09-26,7632.46,7715.32,7715.32,7615.45,93860.0,-1.18%,-0.001238935687413898,-0.002529992868175742,67.09331021960521,0.24023310635122125,0.018525042569432174,20.48975133886919,153981.64,0.42811831528242744,0.24592677459204193,0.009646962268608405
2016-09-27,7557.34,7627.0,7627.0,7538.0,125920.0,-0.98%,-0.009570686303740384,-0.010889368998406826,47.80560035355424,0.1700732961411008,0.008500541792773582,69.37915951382577,153759.56,0.506484123868548,0.121028261288457,0.00982970758682095
2016-09-28,7586.96,7559.3,7603.81,7554.94,86370.0,0.39%,-0.005389584955045208,-0.00625992126779269,34.206296900112086,0.1838799869809126,0.01245322700316531,72.44999999998254,153471.41,0.35806063986727965,0.008758975075690678,0.009846437782448317
2016-09-29,7714.86,7611.04,7714.86,7605.42,192370.0,1.69%,0.010925039872408223,0.00896317333111747,43.733740330916675,0.19880362229220125,0.02952103383669343,59.74415619957755,153263.44,0.29226764314749054,-0.4799437152717596,0.010652372529119308
2016-09-30,7629.73,7709.77,7709.77,7629.73,105390.0,-1.10%,-0.0006784624835131498,-0.0021397302681330256,52.103784383780045,0.09555708862750294,0.018160733635456096,132.0708238029865,153190.93,0.35242409222243765,-0.6122627280897723,0.01091255249412095
2016-10-03,7677.73,7643.34,7677.73,7643.34,80560.0,0.63%,0.004410734075775294,0.0033887576205380862,62.599003318417566,0.114808671724213,0.024566165441627732,89.02499952054914,153047.35,0.3294016771753604,-0.6660919160681558,0.010969014149077142
2016-10-04,7719.24,7670.22,7719.24,7666.4,100280.0,0.54%,0.008209111663342199,0.007492987967626514,62.651789476195084,0.1668202494883622,0.027776668237775297,96.00742404652097,152917.66000000003,0.18781299965009335,-0.7358592458771422,0.01099170473420506
2016-10-05,7639.79,7706.66,7706.66,7607.08,82550.0,-1.03%,-0.0015285546784565035,-0.0025885044257715796,62.17411946452395,0.17964577636403362,0.015955190357203115,105.10365978404549,152872.85000000003,0.20891303834474312,-0.8188320654225891,0.011156675079564677
2016-10-06,7620.16,7635.75,7642.71,7609.01,88740.0,-0.26%,-0.004711010269882913,-0.004608512325663598,53.65017028410759,0.26340674785375384,0.013344752061554674,32.694713697515375,152793.46000000002,0.16705818688405027,-0.6448553725960018,0.010779066708302608
2016-10-07,7578.29,7621.57,7628.85,7550.89,152140.0,-0.55%,-0.010202384278706081,-0.008732237865061844,33.52465135654523,0.16737912403363556,0.0053449190766781595,31.849631513216647,152794.52000000002,0.3198326807671643,-0.5619765636026881,0.010742540812778686
